# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov  4 07:43:34 2015
#
# CONSTRAINT:  order by kepid desc
#
# COLUMN kepid:          (not found)
# COLUMN tce_plnt_num:   Planet Number
# COLUMN tce_period:     Orbital Period [days]
# COLUMN tce_time0bk:    Transit Epoch [BKJD]
# COLUMN tce_duration:   Transit Duration [hrs]
# COLUMN tce_ingress:    Ingress Duration [hrs]
# COLUMN tce_depth:      Transit Depth [ppm]
#
rowid,kepid,tce_plnt_num,tce_period,tce_time0bk,tce_duration,tce_ingress,tce_depth
19410,12208631,1,53.357700,138.388,6.1770,2.1470000e-01,8.4690000e+02
19411,12208631,2,0.912325,131.622,1.1160,1.3840000e-02,9.9370000e+01
19409,12208483,1,522.003000,176.149,13.9200,2.2780000e-01,3.0270000e+02
20321,12208157,1,1.443660,132.740,2.4100,7.4260000e-02,3.1010000e+01
20322,12208157,2,1.508070,132.197,3.1930,9.6460000e-02,3.0430000e+01
20323,12208157,3,0.971529,131.589,7.3340,3.4650000e-02,2.4750000e+01
20261,12207117,1,1.603180,131.565,0.7415,2.8600000e-02,1.8280000e+03
20320,12207117,2,0.801577,131.575,0.9710,2.2030000e-02,5.3900000e+02
20259,12207099,1,1.422530,132.076,1.4000,6.5310000e-03,2.4010000e+01
20260,12207099,2,1.422580,132.640,2.3780,1.5340000e-02,2.9720000e+01
20203,12206313,1,14.383300,140.569,8.7610,5.4950000e-01,1.7100000e+02
20204,12206313,2,47.318800,170.074,11.1900,1.5840000e-01,2.4710000e+02
20258,12206313,3,184.262000,255.227,11.8200,3.7530000e-01,3.0210000e+02
20144,12206271,1,1.533620,132.271,2.4820,9.7850000e-03,1.8440000e+01
20201,12206271,2,1.533650,132.834,2.7530,6.5990000e-02,1.9170000e+01
20202,12206271,3,1.533710,131.974,3.3080,1.4480000e-02,1.8260000e+01
20143,12204137,1,9.540550,131.917,1.6910,6.2620000e-02,4.5610000e+02
20142,12203455,1,483.999000,224.266,15.6700,1.2390000e+00,4.7510000e+02
20083,12202431,1,642.188000,287.419,15.1100,3.9560000e-01,5.1050000e+02
20082,12202245,1,3.068310,133.768,1.4810,1.1160000e-01,2.0510000e+02
20021,12202143,1,0.737304,131.803,2.5000,4.5500000e-02,2.1420000e+02
20080,12202143,2,0.578376,131.605,1.4300,2.1880000e-02,2.1570000e+02
20081,12202143,3,0.578377,131.960,1.1080,9.4660000e-02,2.5740000e+02
20020,12202137,1,0.634910,132.128,2.0220,8.2910000e-03,1.9520000e+01
20018,12170648,1,0.599386,132.025,0.9254,2.4380000e-02,1.9410000e+02
20019,12170648,2,0.599392,131.718,0.7730,1.4270000e-02,2.2140000e+02
19960,12169181,1,1.289800,131.540,3.2940,3.0250000e-02,5.3480000e+01
19961,12169181,2,0.519284,131.779,1.5440,1.2030000e-02,5.8220000e+01
19959,12168993,1,4.212250,132.927,6.7340,6.2040000e-02,1.0810000e+02
19898,12167585,1,576.584000,136.302,6.3600,7.7670000e-02,1.1020000e+02
19897,12167361,1,47.930900,179.096,2.6520,1.3260000e+00,2.1070000e+03
19896,12167139,1,293.554000,350.785,3.4800,1.0650000e-01,1.1660000e+03
19837,12166874,1,420.454000,226.165,12.2300,2.1500000e-01,3.7210000e+02
19895,12166874,2,0.531592,131.667,1.6010,3.5810000e-02,1.4870000e+01
19836,12166770,1,0.741162,131.929,2.3360,9.1630000e-03,4.3270000e+00
19779,12165113,1,0.557576,131.950,1.6730,1.9270000e-04,1.3800000e-03
19834,12165113,2,0.557472,132.118,2.3520,1.5390000e-02,7.3170000e+00
19835,12165113,3,0.557590,131.738,1.5010,1.6400000e-02,1.1030000e+02
19778,12164770,1,2.630100,132.229,6.6460,1.7410000e-01,2.0650000e+02
19777,12164751,1,2.630110,132.213,7.5000,1.3830000e+00,5.8580000e+04
19715,12164634,1,89.331200,142.317,11.3300,2.7170000e+00,5.9370000e+04
19776,12164634,2,89.331400,204.186,11.8100,2.4960000e+00,2.1890000e+03
19714,12164564,1,3.351790,131.659,2.0790,1.6450000e-01,3.7370000e+02
19713,12160023,1,2.004640,132.890,8.2800,1.0250000e-01,3.7290000e+01
19712,12159988,1,1.002440,131.801,3.2540,2.4890000e-02,7.1780000e+01
19654,12159249,1,3.744430,133.562,2.9140,2.4350000e-02,7.6610000e+01
19653,12158032,1,0.577823,131.890,1.9810,2.1390000e-02,1.1520000e+02
19652,12157983,1,0.577843,131.883,1.4260,1.4050000e-02,9.6760000e+01
19593,12157971,1,0.577841,131.875,1.4970,2.1930000e-02,6.1250000e+01
19592,12156347,1,5.779560,136.530,2.1420,4.0830000e-02,4.3280000e+02
19591,12156174,1,56.674900,160.446,5.9000,8.5900000e-01,8.7560000e+02
19590,12155928,1,497.533000,131.518,2.9880,3.7010000e-01,2.1780000e+04
19528,12155015,1,706.120000,145.062,10.6600,6.5590000e-02,4.5810000e+01
19529,12155015,2,509.362000,135.193,6.2590,1.6040000e-03,9.6630000e-04
19467,12154526,1,56.188600,146.380,6.1470,1.1910000e-01,3.4210000e+02
19526,12154526,2,3.188940,133.535,2.5720,2.4040000e-02,6.6630000e+01
19527,12154526,3,1.721110,132.762,1.6750,1.5930000e-02,3.4680000e+01
19466,12121570,1,91.500800,165.673,4.8450,1.1490000e-01,7.2880000e+02
19465,12121470,1,1.877360,132.264,1.5400,2.0270000e-02,2.0890000e+02
19464,12120943,1,8.981280,139.280,4.9180,2.8940000e-01,4.7340000e+03
19408,12120938,1,1.009430,132.128,3.4540,5.6660000e-02,7.5220000e+01
19407,12120484,1,17.292300,135.758,6.9660,2.1670000e-01,2.0000000e+02
19405,12120307,2,12.130600,139.908,3.5730,5.2990000e-02,2.2040000e+02
19406,12120307,3,5.613630,131.809,2.9960,6.1240000e-02,1.5460000e+02
20319,12120307,1,8.005070,138.710,3.3900,4.3370000e-02,1.9640000e+02
20316,12120077,1,0.667703,131.811,1.8630,3.2130000e-02,8.2770000e+01
20317,12120077,2,0.667727,131.735,2.4300,1.6770000e-01,1.9970000e+02
20318,12120077,3,0.667715,132.141,2.5000,3.7600000e-02,2.6320000e+02
20256,12119295,1,0.989836,132.515,2.2400,1.0570000e-02,1.9640000e+01
20257,12119295,2,0.990122,132.124,2.8900,1.4710000e-02,2.9770000e+01
20315,12119295,3,0.990007,131.646,2.8050,1.3110000e-02,2.0810000e+01
20255,12118993,1,0.544705,131.727,1.1840,8.6620000e-02,1.6180000e+02
20254,12117945,1,459.292000,260.253,5.0000,2.7100000e-01,3.9630000e+03
20198,12117689,1,0.503786,131.886,1.5000,2.4640000e-02,3.1560000e+02
20199,12117689,2,0.716073,132.116,1.7130,6.9050000e-03,1.5290000e-01
20200,12117689,3,0.716137,131.726,2.5480,2.0680000e-02,7.6100000e+01
20197,12117276,1,0.663285,131.555,5.0780,1.5390000e-02,1.0880000e+01
20141,12117099,1,592.639000,336.968,15.0100,2.8670000e-01,4.4180000e+02
20139,12116489,1,25.302900,137.453,4.5150,1.9320000e-01,2.1590000e+03
20140,12116489,2,7.346720,134.518,2.1880,3.0580000e-02,1.3030000e+02
20138,12116380,1,4.339450,132.803,2.2980,3.7330000e-02,3.3480000e+02
20079,12115810,1,0.625490,131.623,1.5000,3.6420000e-02,6.9740000e+02
20078,12115387,1,439.667000,352.412,4.5240,2.6750000e-01,9.0560000e+02
20076,12115188,1,0.990855,131.978,1.2170,1.6640000e-02,1.8630000e+02
20077,12115188,2,0.990871,132.467,1.2050,1.7010000e-02,2.0270000e+02
20017,12111004,1,0.645232,131.699,2.0030,1.8890000e-02,1.0290000e+02
20075,12111004,2,0.972699,132.300,3.2160,7.3810000e-02,1.7120000e+02
20016,12110942,1,3.689930,133.465,2.5410,4.7520000e-02,4.3810000e+02
20015,12110786,1,1.112240,131.834,1.4530,9.8510000e-03,4.5010000e+01
19958,12109845,1,0.865964,132.046,1.5760,8.2770000e-01,2.1580000e+05
19957,12109421,1,0.577847,131.880,2.1400,1.0350000e-02,2.7570000e+01
19956,12109297,1,1.975960,133.053,2.2320,1.0710000e-02,2.6760000e+01
19955,12109267,1,79.333100,144.028,11.2600,1.3770000e-01,1.6700000e+02
19894,12108364,1,0.705441,131.692,2.0000,8.6150000e-02,2.3890000e+03
19893,12108312,1,0.705429,131.704,1.0920,1.2320000e-02,7.6410000e+01
19891,12108293,1,0.705389,131.721,1.6380,9.8290000e-03,2.6070000e+01
19892,12108293,2,0.705403,132.068,1.6820,8.5960000e-03,3.0790000e+01
19833,12107021,1,5.937220,135.952,3.7010,4.8520000e-02,2.0700000e+02
19832,12107008,1,5.937220,135.948,4.1030,5.1450000e-02,1.0640000e+02
19831,12106934,1,5.937200,135.952,4.9620,1.8010000e+00,2.4090000e+04
19775,12106929,1,5.937190,135.953,4.6420,1.6420000e+00,4.3410000e+02
19830,12106929,2,5.937170,132.986,3.7980,1.0600000e-01,8.3010000e+01
19774,12106875,1,5.937160,135.964,4.6690,5.2550000e-02,1.5970000e+02
19773,12106368,1,0.585745,131.640,3.0280,9.4470000e-03,1.1670000e+01
19711,12105785,1,31.953000,142.708,8.1270,7.8860000e+00,1.7820000e+04
19772,12105785,2,31.953000,157.168,3.8450,1.1630000e+00,2.0210000e+03
19708,12105259,1,0.931110,131.789,2.7650,2.5140000e-02,5.1410000e+01
19709,12105259,2,0.931039,132.471,0.6886,3.2470000e-01,3.9200000e+00
19710,12105259,3,0.931133,132.083,3.5000,4.4500000e-02,1.8810000e+02
19651,12105051,1,2.624230,132.307,1.3020,6.2670000e-02,2.5620000e+03
19589,12104951,1,4.736760,132.116,9.0540,2.5910000e-01,1.7440000e+01
19649,12104951,2,4.736330,135.360,14.5300,8.3190000e-02,3.3280000e+01
19650,12104951,3,4.737410,133.673,13.1300,1.4470000e-01,3.3590000e+01
19588,12104897,1,1.977420,133.108,8.4310,7.5700000e-02,9.3780000e+01
19586,12073334,1,0.606407,131.703,2.3760,2.3520000e-02,1.1440000e+02
19587,12073334,2,1.227150,131.727,4.9370,2.3090000e-01,1.4100000e+02
19525,12072872,1,2.462860,132.811,1.7380,1.1740000e-02,4.4810000e+01
19524,12072666,1,1.599070,132.630,10.7600,6.6240000e-02,3.1540000e+01
19523,12071754,1,5.474560,133.559,3.7870,7.2620000e-02,7.6210000e+01
19461,12071317,1,4.236200,132.139,1.0860,4.6340000e-03,2.1000000e+01
19462,12071317,2,4.236220,132.459,9.2970,3.3800000e-02,1.5400000e+01
19463,12071317,3,4.236090,134.471,10.8100,4.4790000e-02,1.7240000e+01
19460,12071037,1,6.095980,135.036,8.0370,4.0180000e+00,1.2490000e+02
19402,12071006,1,6.096180,135.009,12.0000,1.7910000e+00,3.4860000e+04
19403,12071006,2,6.096110,131.975,15.3100,7.6550000e+00,7.3710000e+04
19404,12071006,3,0.506468,131.655,1.5000,3.3520000e-02,5.8990000e+02
19401,12070811,1,12.393600,141.568,3.5920,2.1320000e-01,9.0420000e+02
20313,12069786,1,1.533270,131.881,3.0570,5.1560000e-02,9.5970000e+00
20314,12069786,2,1.533530,132.833,4.8530,1.2900000e-02,8.0590000e+00
20312,12069414,1,0.589435,131.834,1.1700,1.2270000e-02,6.3910000e+01
20253,12069252,1,0.547174,131.714,0.8469,6.8250000e-02,1.3110000e+02
20310,12069252,2,0.547132,132.048,1.0250,1.7010000e-02,2.6380000e+02
20311,12069252,3,0.547128,131.895,1.5000,2.1810000e-02,2.4730000e+02
20195,12068975,1,10.349800,132.663,4.3330,4.6180000e-02,1.2290000e+02
20196,12068975,2,5.599310,132.281,3.7640,6.7690000e-02,9.0900000e+01
20251,12068975,3,15.677500,132.439,5.2860,5.1080000e-02,1.1360000e+02
20252,12068975,4,25.210800,154.395,7.1960,2.8800000e-01,5.5570000e+01
20136,12068180,1,0.626004,131.886,1.5000,2.1010000e-02,1.2580000e+02
20137,12068180,2,0.756472,131.651,0.7037,1.7810000e-02,4.1970000e+02
20193,12068180,3,0.756483,132.185,0.5820,6.2580000e-02,4.3170000e+02
20194,12068180,4,0.756481,131.861,1.4930,1.1330000e-02,6.6810000e+01
20135,12067960,1,5.606830,135.842,2.6820,3.1460000e-02,1.5480000e+02
20074,12067780,1,0.594021,131.594,1.8890,2.7430000e-02,7.8120000e+01
20133,12067780,2,0.594006,131.803,1.9960,2.5210000e-02,1.0090000e+02
20134,12067780,3,0.844605,132.292,1.5000,2.7810000e-02,4.0000000e+02
20072,12066629,1,1.098350,131.953,3.0060,1.5210000e-01,4.2750000e+01
20073,12066629,2,1.098350,132.531,3.8610,2.2780000e-02,4.1440000e+01
20014,12066583,1,0.549141,132.009,1.6290,5.4420000e-03,8.6880000e+00
20013,12066569,1,49.276600,157.026,3.6780,1.4870000e-01,1.3270000e+03
20012,12066447,1,0.904486,132.141,3.3810,1.1600000e-02,8.7240000e+00
19954,12066335,1,19.271500,148.232,2.7710,9.6000000e-02,1.1990000e+03
20011,12066335,2,10.065300,136.288,1.3360,4.1280000e-02,9.3770000e+02
19953,12066007,1,1.698850,132.422,6.3650,1.8070000e-02,9.9310000e+00
19952,12062667,1,2.929360,133.704,4.1500,8.3440000e-02,2.5500000e+02
19889,12062660,1,2.929300,133.717,6.5330,5.7820000e+00,1.0640000e+05
19890,12062660,2,2.929340,132.237,5.6100,3.5020000e+00,8.3150000e+03
19888,12062339,1,686.072000,164.699,11.7600,4.0290000e-01,1.3180000e+02
19829,12061969,1,14.094100,141.102,5.5070,3.3620000e+00,6.7590000e+02
19887,12061969,2,1.090000,131.585,1.3370,1.5830000e-02,1.6870000e+02
19827,12061756,1,1.556600,132.471,1.9510,1.0470000e-02,3.1860000e+01
19828,12061756,2,1.556670,131.873,2.0290,1.0950000e-02,2.4540000e+01
19771,12061605,1,8.190280,135.099,17.5400,9.6020000e-02,3.6310000e+01
19826,12061605,2,8.191030,132.649,14.3300,4.9870000e-01,3.3570000e+01
19770,12061238,1,1.876410,133.129,1.6360,3.0830000e-02,4.5930000e+02
19769,12061222,1,17.205200,140.649,3.6900,1.1550000e-01,1.0680000e+03
19768,12061096,1,15.050300,141.538,1.8860,4.3750000e-02,5.4580000e+02
19706,12058931,1,20.684200,149.507,6.4100,2.2830000e-01,8.6560000e+02
19707,12058931,2,9.825780,141.252,4.9040,9.4860000e-02,4.4440000e+02
19704,12058204,1,5.535380,132.757,2.8760,7.8010000e-02,2.4840000e+02
19705,12058204,2,16.723100,143.789,4.4840,5.3760000e-02,6.2030000e+01
19648,12058147,1,1.543170,131.569,2.5010,2.1630000e-02,7.1330000e+01
19647,12057840,1,1.227130,132.553,6.0150,5.0890000e-02,4.7370000e+01
19646,12056139,1,13.227500,137.718,6.1320,1.0390000e-01,1.9750000e+02
19585,12055866,1,0.709321,131.874,2.0990,5.4360000e-02,1.8740000e+02
19584,12055552,1,318.055000,144.337,3.9550,9.5110000e-02,7.6930000e+02
19583,12055539,1,12.270600,137.573,3.1450,1.0770000e-01,3.0870000e+02
19582,12053823,1,28.785100,145.794,2.0400,4.4250000e-02,1.2280000e+02
19522,12053628,1,2.995880,131.686,5.2170,3.7550000e-02,1.4030000e+01
19521,12024120,1,3.568070,134.069,3.2990,1.7760000e-01,9.7270000e+01
19520,12024018,1,1.370350,132.220,5.1850,5.6850000e-02,7.0090000e+00
19519,12023089,1,0.623441,131.992,1.2710,6.9730000e-01,2.4930000e+04
19459,12023078,1,0.623433,131.996,1.1450,1.6950000e-02,5.7250000e+01
19458,12022718,1,4.627810,133.384,2.6900,3.2930000e+00,9.6710000e+03
19456,12022517,1,3.442710,132.391,3.3820,1.4130000e+01,6.0520000e+04
19457,12022517,2,1.721360,132.396,3.1750,1.7030000e+00,2.1580000e+04
19400,12021625,1,15.931500,141.811,2.4840,5.2970000e-02,5.7310000e+02
19399,12021387,1,241.071000,223.993,9.8810,2.3450000e+00,7.0420000e+04
19397,12020590,3,1.668670,132.828,4.8900,1.3150000e-01,1.2720000e+01
19398,12020590,4,0.785556,132.149,2.3850,7.5810000e-03,9.3930000e+00
20308,12020590,1,0.720722,132.116,1.2970,1.9570000e-02,1.6380000e+01
20309,12020590,2,0.720718,131.770,1.3480,2.9020000e-02,1.5310000e+01
20250,12020365,1,1.876750,131.541,5.2020,2.8100000e-02,3.2930000e+01
20306,12020365,2,1.877000,132.043,4.2250,4.1600000e-02,2.9280000e+01
20307,12020365,3,1.250960,132.432,8.5190,4.7070000e-02,3.0290000e+01
20249,12020329,1,7.275050,133.619,7.5330,5.7650000e-01,3.0550000e+03
20248,12020252,1,417.621000,454.205,7.7560,3.3040000e-01,1.2830000e+03
20192,12020218,1,21.358800,135.067,6.0760,3.9510000e-01,6.8510000e+02
20191,12019440,1,3.243260,133.669,3.0410,3.4120000e-01,1.6640000e+04
20190,12018805,1,510.293000,194.165,13.6100,2.2410000e-01,3.2710000e+02
20189,12018798,1,3.629580,134.735,13.1800,2.7690000e-01,3.3670000e+01
20131,12017921,1,3.186380,134.196,7.1110,5.2670000e-01,3.8670000e+01
20132,12017921,2,3.185570,132.723,10.9600,3.6210000e-01,3.6840000e+01
20129,12017894,1,0.917248,131.639,2.9930,5.8770000e-03,1.1400000e-01
20130,12017894,2,0.917185,132.092,3.4960,4.2470000e-02,1.7130000e+02
20070,12017750,1,439.956000,532.755,7.1990,2.1230000e-01,2.4060000e+02
20071,12017750,2,490.246000,251.076,9.6320,2.3570000e-01,3.7620000e+02
20068,12017140,1,22.845200,149.957,5.3060,1.3860000e+00,4.6030000e+04
20069,12017140,2,22.845200,137.376,5.6950,1.6420000e+00,1.1930000e+03
20010,12017109,1,9.753720,134.061,2.2860,6.1650000e-02,4.9630000e+02
20009,12016267,1,22.791600,134.408,9.8600,8.6160000e-02,4.4130000e+01
20008,12016243,1,11.843500,138.013,6.2090,8.0910000e-02,2.0490000e+02
19951,12013615,1,4.101380,134.430,5.0000,1.5640000e+00,3.1310000e+05
19949,12011851,1,1.011780,132.363,3.4750,1.5390000e-02,2.2710000e+01
19950,12011851,2,1.011760,131.877,3.1760,3.1810000e-02,2.6960000e+01
19886,12010534,1,2.581590,132.949,4.8010,1.3240000e+00,1.7110000e+05
19948,12010534,2,2.581590,131.658,4.5660,1.0590000e+00,1.9320000e+04
19885,12009584,1,492.889000,590.396,14.2000,2.7390000e-01,1.5330000e+02
19883,12009347,1,5.447710,133.577,1.4820,7.2620000e-01,8.4240000e+03
19884,12009347,2,5.447730,136.299,1.1080,9.7990000e-02,2.6480000e+03
19825,12008872,1,14.887900,141.945,4.8720,1.0980000e-01,2.5050000e+02
19824,12008727,1,493.081000,183.731,13.0900,2.0910000e-01,2.4510000e+02
19823,12004971,1,10.813100,131.663,1.2520,2.1730000e-02,8.6890000e+01
19767,12004689,1,2.521280,132.857,1.6190,2.2040000e-02,2.0550000e+02
19766,12004680,1,2.521180,132.879,2.5970,5.1580000e-02,1.1240000e+02
19765,12004679,1,2.521230,132.860,2.5000,8.3940000e-01,4.5410000e+05
19764,12004594,1,3.148140,132.340,12.4400,3.5420000e-01,5.1130000e+01
19703,11975363,1,1.759200,132.657,2.5000,8.3940000e-01,3.7130000e+05
19700,11974942,1,5.203000,134.131,8.2050,4.2520000e-02,3.2130000e+01
19701,11974942,2,5.202460,132.109,12.6300,5.3060000e-01,4.2920000e+01
19702,11974942,3,5.204380,135.885,11.8600,1.2720000e-01,3.3020000e+01
19645,11974540,1,24.669200,132.864,6.9840,6.0480000e-01,7.3180000e+03
19644,11973921,1,0.760834,131.833,2.2780,1.4110000e-02,1.2510000e+00
19643,11973805,1,4.255770,133.964,5.6290,3.0320000e-02,2.4890000e+01
19642,11972872,1,442.547000,466.732,11.0000,3.7010000e-01,1.1630000e+03
19581,11972666,1,1.091730,132.166,1.7970,1.2350000e-01,1.7080000e+02
19578,11972526,1,0.675228,131.621,2.4760,1.0330000e-02,1.7630000e+01
19579,11972526,2,0.675029,132.125,1.8020,2.9700000e-02,1.7380000e+02
19580,11972526,3,0.605151,131.823,1.3830,2.8830000e-02,2.7950000e+02
19516,11971494,1,3.222830,134.549,4.5650,5.7560000e-02,3.8120000e+01
19517,11971494,2,3.222920,133.970,5.7080,3.1310000e-02,3.3620000e+01
19518,11971494,3,3.222910,131.886,7.0700,3.8340000e-02,2.7740000e+01
19454,11971490,1,3.222630,132.888,10.2900,3.4390000e-01,4.5770000e+01
19455,11971490,2,3.223020,132.489,23.3400,2.6860000e-01,1.2250000e+02
19396,11971449,1,5.727920,135.823,14.9400,3.0180000e-01,7.0030000e+01
19452,11971449,2,5.728060,134.305,11.9800,8.8940000e-02,6.4690000e+01
19453,11971449,3,0.740436,131.803,2.4360,8.8250000e-02,4.6450000e+01
19395,11971335,1,0.773126,132.275,1.6140,9.2990000e-02,8.1030000e+01
19394,11971323,1,3.237990,132.773,10.6400,1.1120000e-01,6.3050000e+01
20305,11970988,1,2.314820,133.049,2.1360,3.1700000e-02,6.4830000e+01
20247,11970288,1,3.214150,134.226,6.2710,2.8010000e-01,5.4160000e+01
20302,11970288,2,20.711000,133.940,31.9000,1.5950000e+01,8.9480000e+02
20303,11970288,3,3.213590,133.628,8.6230,3.0770000e-01,4.3550000e+01
20304,11970288,4,3.213860,132.458,8.2200,3.0570000e-01,3.3020000e+01
20246,11970050,1,13.175100,138.040,1.9120,3.7880000e-02,3.9420000e+02
20245,11969988,1,2.190670,132.023,4.0650,2.3060000e-02,3.7970000e+01
20186,11969092,1,0.638430,131.598,0.9364,9.4260000e-03,1.2330000e+02
20187,11969092,2,0.638428,131.813,0.7910,1.8080000e-02,1.4020000e+02
20188,11969092,3,0.638430,132.023,0.9229,1.0480000e-02,1.3120000e+02
20185,11968514,1,1.036600,132.090,1.4310,1.5700000e-01,3.8790000e+02
20127,11968513,1,1.036560,132.098,2.3040,8.1450000e-01,8.3300000e+04
20128,11968513,2,1.038100,132.014,1.2500,2.4960000e-02,3.5980000e+02
20126,11968490,1,0.539448,131.896,1.6940,9.4410000e-01,2.4030000e+04
20006,11968463,1,10.043900,132.647,4.6940,9.9360000e-02,4.4350000e+02
20007,11968463,2,15.162300,144.469,6.0390,1.2250000e-01,4.3080000e+02
20065,11968463,3,0.646743,132.026,1.1030,1.1840000e-02,1.3490000e+02
20066,11968463,4,56.416200,163.109,7.2060,1.3610000e-01,4.3720000e+02
20067,11968463,5,27.903600,154.945,5.6530,1.2590000e-01,3.0780000e+02
20125,11968463,6,6.063610,136.146,2.5650,3.0170000e-02,1.6150000e+02
19947,11968439,1,1.348640,132.787,1.3740,5.0400000e-01,1.2960000e+01
20004,11968439,2,1.348760,131.833,2.9460,1.2800000e-02,1.8020000e+01
20005,11968439,3,1.348670,132.307,4.6400,1.8500000e-02,1.5020000e+01
19945,11967788,1,7.235300,133.122,3.2320,7.7740000e-02,1.6370000e+02
19946,11967788,2,4.932090,132.456,3.5890,7.7410000e-02,1.0200000e+02
19881,11967758,1,2.083310,132.993,3.6000,3.7750000e-02,3.0300000e+01
19882,11967758,2,0.613692,131.912,2.0430,7.3860000e-03,1.4990000e+01
19879,11967356,1,0.536509,131.898,1.7160,9.0480000e-03,7.4640000e-01
19880,11967356,2,0.536520,131.583,1.3150,3.8780000e-02,7.6840000e+00
19821,11967004,1,1.941640,133.107,2.3050,8.1290000e-01,6.8200000e+04
19822,11967004,2,1.941630,132.141,2.1730,8.8940000e-01,5.2330000e+03
19820,11966557,1,60.299200,161.851,9.0000,2.6000000e+00,3.2250000e+05
19819,11966253,1,0.643456,131.845,1.2090,2.1910000e-02,9.0650000e+01
19763,11963206,1,3.009110,131.629,2.2130,2.7680000e-02,1.9180000e+02
19762,11962284,1,8.839160,135.551,1.9630,1.7120000e-01,2.6800000e+02
19760,11961695,1,215.274000,260.158,5.4290,2.7150000e+00,4.4740000e+04
19761,11961695,2,467.979000,468.973,52.0700,2.6030000e+01,1.1530000e+04
19759,11961072,1,0.837510,131.567,6.2960,1.9110000e-02,1.0740000e+01
19699,11960862,1,6.575310,134.183,4.3710,3.2460000e-01,2.8120000e+03
19697,11959893,1,2.908500,133.204,4.8220,3.8770000e-02,4.2100000e+01
19698,11959893,2,0.581623,131.607,2.1210,1.1370000e-02,2.7850000e+01
19640,11959569,1,46.148200,173.240,12.0000,3.4270000e+00,3.3400000e+05
19641,11959569,2,46.148100,146.400,12.5000,2.8280000e+00,1.0310000e+05
19639,11958062,1,572.510000,445.917,4.2950,3.3300000e-01,1.2850000e+02
19638,11957286,1,0.953737,131.560,2.1150,6.0350000e-02,8.6620000e+00
19577,11957183,1,2.053940,132.228,6.0000,1.2560000e-01,2.1130000e+01
19637,11957183,2,2.053790,133.319,6.6360,5.6410000e-02,2.0120000e+01
19576,11955499,1,9.041900,137.866,2.1750,5.2090000e-02,7.3280000e+02
19575,11954842,1,12.985000,139.780,3.3860,5.0140000e-02,2.6530000e+02
19514,11954651,1,0.510237,131.860,0.9662,1.6190000e-02,1.9250000e+02
19515,11954651,2,0.510233,131.613,0.8241,2.3370000e-02,2.3520000e+02
19451,11953224,1,0.831951,131.962,2.7830,2.1000000e-02,5.3530000e+01
19512,11953224,2,4.159640,134.757,2.4100,2.6000000e-02,9.8700000e+01
19513,11953224,3,0.693253,131.780,2.1520,8.9130000e-02,4.0350000e+01
19450,11925968,1,0.559055,131.923,1.6140,5.0600000e-03,9.8530000e+00
19449,11925068,1,1.373320,132.710,3.8670,7.2720000e-02,2.0160000e+01
19393,11924426,1,64.713000,171.370,3.5000,1.1340000e+00,3.0940000e+05
19391,11924366,1,0.962041,131.707,3.0700,2.9970000e-02,6.0300000e+01
19392,11924366,2,0.962054,132.185,3.4710,5.2620000e-02,1.4700000e+02
19389,11924025,1,0.630531,132.090,2.0700,9.0880000e-03,1.2380000e+01
19390,11924025,2,0.808536,132.101,2.3570,1.1460000e-02,1.3740000e+01
20366,11923819,1,33.159500,159.812,9.1320,5.7030000e+00,2.3790000e+05
20367,11923819,2,33.159200,137.774,11.9400,1.2380000e+01,1.1950000e+05
20301,11923562,1,0.739446,132.115,2.3730,3.3800000e-02,5.2640000e+01
20365,11923562,2,0.739472,131.618,2.1460,2.0170000e-02,8.6760000e+01
20300,11923284,1,2.757970,131.882,2.0590,5.3400000e-02,2.0620000e+02
20299,11923270,1,11.598200,134.003,2.4340,1.5140000e-01,2.8290000e+03
20298,11923255,1,3.193520,133.827,10.6500,4.8110000e-01,9.2230000e+01
20244,11923213,1,27.202100,151.866,2.0990,2.6080000e-02,1.8520000e+02
20243,11922782,1,1.756470,132.028,4.1020,1.2960000e+00,1.3340000e+05
20242,11922778,1,65.428100,176.265,9.4170,2.0810000e-01,3.2310000e+02
20241,11922722,1,1.756450,132.039,3.2070,5.2570000e-02,9.9080000e+01
20184,11922678,1,1.756440,132.038,3.0920,2.4160000e-02,6.1490000e+01
20183,11922648,1,1.756430,132.057,1.6080,1.7600000e-02,7.8010000e+01
20124,11922283,1,1.329450,132.269,2.7480,1.3130000e-01,1.6820000e+01
20182,11922283,2,1.329420,131.637,5.3780,5.7750000e-02,1.7080000e+01
20123,11921886,1,1.313940,132.798,4.8650,4.7780000e-02,9.6680000e+01
20122,11920542,1,0.834296,132.204,5.7100,3.2970000e-02,4.2980000e+01
20063,11920541,1,4.423820,134.458,13.2700,9.4430000e-02,8.4820000e+00
20064,11920541,2,4.424140,135.882,14.4600,5.5980000e-02,9.8350000e+00
